label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,0.6683671474456787,0.9236936569213867,5.70510053421458e-07,0.6086810827255249,0.8884900808334351,-0.03224433586001396,0.5762330889701843,0.81032395362854,-0.04977049306035042,0.6162376403808594,0.744874894618988,-0.06542499363422394,0.6640311479568481,0.7093530297279358,-0.08120515197515488,0.5742228031158447,0.667048990726471,-0.02437249757349491,0.5668436884880066,0.5647770166397095,-0.047556739300489426,0.5700222253799438,0.5025433897972107,-0.06932461261749268,0.5767316222190857,0.44494473934173584,-0.08715984225273132,0.6178775429725647,0.652394711971283,-0.028202032670378685,0.6085014343261719,0.5404187440872192,-0.04656213894486427,0.605190098285675,0.47017279267311096,-0.06706411391496658,0.6034138798713684,0.4023285210132599,-0.0837240144610405,0.6602382659912109,0.6641924977302551,-0.03686688840389252,0.6552159786224365,0.5640250444412231,-0.05558127164840698,0.652763843536377,0.5022884607315063,-0.07227024435997009,0.6503448486328125,0.44023624062538147,-0.08570627868175507,0.7012947201728821,0.6969209313392639,-0.04950792342424393,0.7026739716529846,0.6249017715454102,-0.06787422299385071,0.7039912939071655,0.5782446265220642,-0.07725273817777634,0.7051701545715332,0.5292786359786987,-0.08502491563558578
B,0.6778948307037354,0.9317713975906372,5.509875791176455e-07,0.6190444231033325,0.8949988484382629,-0.031200628727674484,0.5872214436531067,0.8135193586349487,-0.04761705920100212,0.6299520134925842,0.7478499412536621,-0.06228695437312126,0.6793597340583801,0.715165913105011,-0.07742126286029816,0.5868884921073914,0.6709510087966919,-0.02333039604127407,0.5807997584342957,0.5692317485809326,-0.0459524504840374,0.5838751792907715,0.5071753263473511,-0.06769349426031113,0.5899634957313538,0.44967663288116455,-0.08588936924934387,0.6305021643638611,0.6570640802383423,-0.02768898382782936,0.6214650869369507,0.546088457107544,-0.04594380035996437,0.618552029132843,0.47629499435424805,-0.06703092902898788,0.6165655851364136,0.4086165130138397,-0.0843198373913765,0.6722704172134399,0.670242190361023,-0.03675387054681778,0.6676703691482544,0.5689758658409119,-0.05616918206214905,0.6663862466812134,0.508617639541626,-0.07382768392562866,0.6644561290740967,0.44774091243743896,-0.08786711096763611,0.7127491235733032,0.7049996256828308,-0.04960113763809204,0.7145013809204102,0.6328352689743042,-0.06978429853916168,0.717086911201477,0.5867887139320374,-0.08048883080482483,0.7194144129753113,0.5385628938674927,-0.08897758275270462
B,0.6884762048721313,0.9013493657112122,5.429187126537727e-07,0.6354469656944275,0.8655849695205688,-0.02837356925010681,0.6059927344322205,0.7878456711769104,-0.04247100651264191,0.6424771547317505,0.7246732711791992,-0.05513649806380272,0.685971200466156,0.6941355466842651,-0.06781984120607376,0.6014602184295654,0.6578534841537476,-0.0172897782176733,0.5961131453514099,0.5632413625717163,-0.03589867800474167,0.5985924005508423,0.5059001445770264,-0.054437655955553055,0.603808581829071,0.4534956216812134,-0.06987608224153519,0.6411983966827393,0.6457957029342651,-0.02058735489845276,0.6328405141830444,0.5412942171096802,-0.03421609476208687,0.629608154296875,0.4768805503845215,-0.051107197999954224,0.6269113421440125,0.41620174050331116,-0.06522465497255325,0.680446982383728,0.657482385635376,-0.02840658649802208,0.6755059957504272,0.5630054473876953,-0.04261920973658562,0.6736690998077393,0.5081318616867065,-0.05559929460287094,0.6704334020614624,0.4538005590438843,-0.06647451967000961,0.7188856601715088,0.688099205493927,-0.04000978544354439,0.7193184494972229,0.6204394102096558,-0.05394620820879936,0.7209060192108154,0.5776178240776062,-0.0601782500743866,0.7217503786087036,0.5334724187850952,-0.06574547290802002
B,0.6922162771224976,0.8279753923416138,4.819936521016643e-07,0.6430246829986572,0.7942099571228027,-0.023190302774310112,0.6151710748672485,0.7244929075241089,-0.03443433344364166,0.6477925181388855,0.6654463410377502,-0.044461190700531006,0.6904171109199524,0.6412261128425598,-0.054428212344646454,0.6095226407051086,0.6139072775840759,-0.013578318990767002,0.6053974628448486,0.529221773147583,-0.027478521689772606,0.6068174839019775,0.4784145951271057,-0.042080510407686234,0.6097702980041504,0.4326212406158447,-0.054671596735715866,0.6452516913414001,0.601895272731781,-0.016183486208319664,0.6388343572616577,0.5092875957489014,-0.025285718962550163,0.6358466148376465,0.45223018527030945,-0.037967126816511154,0.633071780204773,0.4001085162162781,-0.04912082105875015,0.6809062361717224,0.6106913089752197,-0.022449826821684837,0.6774601340293884,0.5274820923805237,-0.03168962895870209,0.6751289963722229,0.4774084687232971,-0.04205998778343201,0.6713712811470032,0.43036818504333496,-0.051354341208934784,0.7156854271888733,0.6361778378486633,-0.03195806220173836,0.7177206873893738,0.5754600167274475,-0.041275911033153534,0.7186769843101501,0.5365453958511353,-0.045781347900629044,0.7189361453056335,0.4989180862903595,-0.05028717964887619
B,0.6943286657333374,0.8089398145675659,4.5479899313249916e-07,0.6466658711433411,0.7729959487915039,-0.022413132712244987,0.6227880716323853,0.7023391723632812,-0.032677602022886276,0.6561772227287292,0.6440739035606384,-0.04193706065416336,0.6967880129814148,0.621292233467102,-0.05107807368040085,0.6202142238616943,0.5929164886474609,-0.010579505003988743,0.6168202757835388,0.5106092691421509,-0.02369346283376217,0.6187326312065125,0.46191835403442383,-0.03793596476316452,0.6219543814659119,0.4180569648742676,-0.05027945339679718,0.6556089520454407,0.5823862552642822,-0.013170556165277958,0.6511085629463196,0.4921382963657379,-0.022174160927534103,0.648708701133728,0.43589815497398376,-0.034979671239852905,0.6463053822517395,0.38496625423431396,-0.04600531607866287,0.6901895403862,0.5925513505935669,-0.019517961889505386,0.6883244514465332,0.5113793611526489,-0.029135389253497124,0.6862637400627136,0.46201279759407043,-0.039853114634752274,0.6828969120979309,0.41553372144699097,-0.04912085458636284,0.7235800623893738,0.6190035343170166,-0.02899513579905033,0.7271561622619629,0.5594674348831177,-0.03859807923436165,0.7284254431724548,0.5211827754974365,-0.043460458517074585,0.7289280891418457,0.48379167914390564,-0.04809165745973587
B,0.69942307472229,0.8044928312301636,4.5158017769608705e-07,0.652668297290802,0.7668836116790771,-0.022384922951459885,0.62932950258255,0.6956461668014526,-0.03264002501964569,0.6640608310699463,0.6381567716598511,-0.04183955863118172,0.7056393623352051,0.6171656250953674,-0.05097580328583717,0.6276271343231201,0.5865078568458557,-0.01132067572325468,0.6252323389053345,0.5032817125320435,-0.02436017245054245,0.6277390718460083,0.4542984366416931,-0.03857987001538277,0.6315024495124817,0.41025739908218384,-0.05102386325597763,0.6632393598556519,0.5764775276184082,-0.013962378725409508,0.6593345999717712,0.48543453216552734,-0.022916026413440704,0.6577703952789307,0.4289397895336151,-0.035930413752794266,0.6561613082885742,0.3775039315223694,-0.047235630452632904,0.6978666186332703,0.5875767469406128,-0.020256351679563522,0.696848452091217,0.5056579113006592,-0.029891127720475197,0.6957113146781921,0.455522358417511,-0.04122898727655411,0.6932054162025452,0.4084867537021637,-0.0510566420853138,0.7315088510513306,0.6154219508171082,-0.02961890399456024,0.7359840273857117,0.5555981993675232,-0.03951171040534973,0.7377364039421082,0.5167747735977173,-0.0448843315243721,0.7386941909790039,0.4790307879447937,-0.04994416981935501
B,0.7120446562767029,0.7909620404243469,4.6858750124556536e-07,0.6645100116729736,0.7513603568077087,-0.023184845224022865,0.6434817910194397,0.6789537072181702,-0.03294002264738083,0.6797938346862793,0.6206657886505127,-0.041416723281145096,0.7201511859893799,0.5975858569145203,-0.04956412687897682,0.6394201517105103,0.5769088268280029,-0.009476995095610619,0.6369427442550659,0.4938662648200989,-0.021665329113602638,0.6394201517105103,0.4445291757583618,-0.035098083317279816,0.6432561874389648,0.4001484215259552,-0.04670096933841705,0.6749506592750549,0.5658093690872192,-0.010862224735319614,0.6714515686035156,0.4749568700790405,-0.018378788605332375,0.6696390509605408,0.4185921549797058,-0.030162177979946136,0.6677519083023071,0.3677394986152649,-0.04046301171183586,0.7095673680305481,0.5753462314605713,-0.016107963398098946,0.7085242867469788,0.4942961633205414,-0.02411244809627533,0.7066080570220947,0.44488218426704407,-0.03396432474255562,0.7036504149436951,0.39886730909347534,-0.04277884215116501,0.7432723641395569,0.6007044315338135,-0.024641985073685646,0.7477574944496155,0.5423536896705627,-0.03282413259148598,0.7497003674507141,0.5041675567626953,-0.036928772926330566,0.7510953545570374,0.46714866161346436,-0.041061364114284515
B,0.7370443344116211,0.7709718346595764,4.576135097522638e-07,0.6912559866905212,0.731347918510437,-0.02296592853963375,0.6718814969062805,0.6596522927284241,-0.03257768601179123,0.7093753218650818,0.6024412512779236,-0.04101214185357094,0.7491601705551147,0.5791823267936707,-0.04897763580083847,0.6646382212638855,0.5617848634719849,-0.008427729830145836,0.6611109972000122,0.47935521602630615,-0.020449383184313774,0.6637614965438843,0.4308395981788635,-0.03372712433338165,0.6679399609565735,0.386868953704834,-0.045114390552043915,0.6998940110206604,0.5503172278404236,-0.009300031699240208,0.6959384679794312,0.4616136848926544,-0.016896121203899384,0.6944663524627686,0.4060058891773224,-0.02880963683128357,0.692636251449585,0.355360746383667,-0.03922757878899574,0.7342017292976379,0.5586057901382446,-0.014065676368772984,0.733441948890686,0.4807884395122528,-0.021902162581682205,0.7318082451820374,0.4326472282409668,-0.03168170526623726,0.728995144367218,0.38839206099510193,-0.04041922837495804,0.7681097984313965,0.5817879438400269,-0.0221105944365263,0.7723405957221985,0.5254998207092285,-0.029779765754938126,0.7733672261238098,0.4887005090713501,-0.03382373973727226,0.7737945914268494,0.4531758427619934,-0.037994131445884705
B,0.749953031539917,0.752578616142273,4.4132559651188785e-07,0.7072016000747681,0.7139955163002014,-0.022635191679000854,0.6891332864761353,0.6443533301353455,-0.031516093760728836,0.7252947688102722,0.5876377820968628,-0.03900434449315071,0.7625826597213745,0.5629792809486389,-0.045774489641189575,0.6810998916625977,0.5439271330833435,-0.0068594058975577354,0.6777753829956055,0.46316176652908325,-0.01669917069375515,0.6800548434257507,0.41676250100135803,-0.028502484783530235,0.6834490299224854,0.3751755952835083,-0.0388183556497097,0.7161783576011658,0.5329259634017944,-0.007204484194517136,0.7123634219169617,0.44547200202941895,-0.012223657220602036,0.7105004191398621,0.3917708694934845,-0.02251346781849861,0.7081771492958069,0.34472590684890747,-0.03189508616924286,0.7501918077468872,0.541805624961853,-0.01140713132917881,0.7502357959747314,0.4656843841075897,-0.01692134141921997,0.7491026520729065,0.4193348288536072,-0.025653010234236717,0.7464415431022644,0.37727880477905273,-0.03392016887664795,0.7832051515579224,0.5656577944755554,-0.018872614949941635,0.7877262234687805,0.5108509659767151,-0.024521684274077415,0.7885828018188477,0.4766177535057068,-0.027445172891020775,0.788638174533844,0.4439491331577301,-0.030949071049690247
B,0.7599903345108032,0.723050057888031,4.2717672954495356e-07,0.7150682806968689,0.6821889877319336,-0.023632556200027466,0.6977892518043518,0.6081047654151917,-0.03079102374613285,0.7340553998947144,0.5517281293869019,-0.036199603229761124,0.7700120210647583,0.525701105594635,-0.040290895849466324,0.6909659504890442,0.5165101289749146,-0.0015756272478029132,0.686253547668457,0.43869712948799133,-0.008338111452758312,0.6881712079048157,0.39479750394821167,-0.018690912052989006,0.69138503074646,0.35488688945770264,-0.028055300936102867,0.7251105308532715,0.5065633654594421,0.00030923160375095904,0.7201301455497742,0.4211553931236267,-0.0007716546533629298,0.7175947427749634,0.36958909034729004,-0.008686607703566551,0.7150611281394958,0.3250359892845154,-0.016719304025173187,0.7579182386398315,0.5158251523971558,-0.0022058216854929924,0.7568607926368713,0.439861923456192,-0.0039640385657548904,0.7550477981567383,0.3951709568500519,-0.010413775220513344,0.7523071765899658,0.3560837507247925,-0.01750021241605282,0.7905522584915161,0.5378257632255554,-0.00837794877588749,0.7943106889724731,0.4839054346084595,-0.010621501132845879,0.7941185235977173,0.4510146677494049,-0.011805263347923756,0.7934812307357788,0.420144647359848,-0.014382587745785713
B,0.762735903263092,0.6965329051017761,4.2144057488258113e-07,0.7197822332382202,0.6544574499130249,-0.022443899884819984,0.7047935724258423,0.5829291343688965,-0.029196681454777718,0.7417945265769958,0.5275012850761414,-0.034326501190662384,0.777206540107727,0.5023865699768066,-0.038223374634981155,0.6955392956733704,0.48984068632125854,0.0006362433778122067,0.6915680766105652,0.413779616355896,-0.004979333840310574,0.6932864785194397,0.3706243634223938,-0.015132302418351173,0.6953986883163452,0.3314485549926758,-0.024653201922774315,0.7295001745223999,0.48033586144447327,0.002176892012357712,0.7253789901733398,0.39750850200653076,0.002152266912162304,0.7233290076255798,0.34692132472991943,-0.005811399780213833,0.7206805348396301,0.3030867576599121,-0.0140595817938447,0.7619418501853943,0.49001944065093994,-0.0004997033975087106,0.7609307765960693,0.41771575808525085,-0.001299675670452416,0.7590532302856445,0.37342917919158936,-0.0074738371185958385,0.7562083005905151,0.3341215252876282,-0.014483174309134483,0.7951768636703491,0.5126625299453735,-0.00671851122751832,0.7982584834098816,0.4592752754688263,-0.008126756176352501,0.7974826693534851,0.4260827302932739,-0.008747715502977371,0.7961962223052979,0.394442617893219,-0.010991482064127922
B,0.7685104608535767,0.6862435936927795,4.332611069912673e-07,0.7250632047653198,0.6458404660224915,-0.022265542298555374,0.708598256111145,0.5732726454734802,-0.028059527277946472,0.7465292811393738,0.5188958048820496,-0.03235344961285591,0.784490704536438,0.49898648262023926,-0.03542259708046913,0.7013868689537048,0.482494056224823,0.0013017141027376056,0.6972348690032959,0.40526795387268066,-0.0036022011190652847,0.6995002627372742,0.3618438243865967,-0.012824232690036297,0.7022498846054077,0.32320648431777954,-0.021534958854317665,0.7350378632545471,0.47330501675605774,0.0032102183904498816,0.7307688593864441,0.389712929725647,0.0036902758292853832,0.7289292812347412,0.3389943242073059,-0.003423503367230296,0.7266198396682739,0.2964908480644226,-0.010780286975204945,0.7674083113670349,0.4825455844402313,0.0008502496057190001,0.7665714025497437,0.4104372262954712,0.0006518688169308007,0.7649105787277222,0.3661184310913086,-0.005197107791900635,0.7625023722648621,0.32765689492225647,-0.011783411726355553,0.800626277923584,0.5038546323776245,-0.005115712061524391,0.8041055202484131,0.4516754150390625,-0.005680492613464594,0.8033896088600159,0.4191715121269226,-0.005967159755527973,0.8027458786964417,0.3885108530521393,-0.00794916320592165
B,0.7721655964851379,0.6939452886581421,4.2320931470385403e-07,0.7313235402107239,0.6510535478591919,-0.021691549569368362,0.7174603939056396,0.5785168409347534,-0.02845763973891735,0.7549203634262085,0.5250423550605774,-0.033915452659130096,0.7909453511238098,0.5039830207824707,-0.03834522143006325,0.708689272403717,0.48910969495773315,-0.0012385168811306357,0.705624520778656,0.410174161195755,-0.008487343788146973,0.7087926268577576,0.3649701476097107,-0.018771929666399956,0.7126173377037048,0.3259228467941284,-0.027892963960766792,0.74256432056427,0.48048675060272217,-0.0003777070378419012,0.7396290898323059,0.3947869539260864,-0.002726284321397543,0.7388590574264526,0.3419468104839325,-0.011290233582258224,0.7373165488243103,0.29787012934684753,-0.019285054877400398,0.7750529050827026,0.49022310972213745,-0.003589182160794735,0.7754555344581604,0.4174705147743225,-0.006216938141733408,0.7745906114578247,0.3700207471847534,-0.013199854642152786,0.7733751535415649,0.3291045129299164,-0.02029956318438053,0.8087310791015625,0.5130541920661926,-0.010164494626224041,0.8133271336555481,0.46028050780296326,-0.012350290082395077,0.8130238652229309,0.42574191093444824,-0.013303115963935852,0.8127209544181824,0.39353230595588684,-0.015672247856855392
B,0.7808002233505249,0.7239612340927124,4.314480577249924e-07,0.7410421371459961,0.680855393409729,-0.02227533794939518,0.7292252779006958,0.602151095867157,-0.028729375451803207,0.770968496799469,0.5470254421234131,-0.03386459872126579,0.8106226921081543,0.5286359786987305,-0.038038600236177444,0.7200289368629456,0.5072578191757202,-0.002497907495126128,0.7187649607658386,0.42520350217819214,-0.010579918511211872,0.7219867706298828,0.37792909145355225,-0.021585676819086075,0.7258768677711487,0.3372463583946228,-0.03124275989830494,0.7549710273742676,0.4993830919265747,-0.0019601318053901196,0.7528838515281677,0.4103371500968933,-0.004885601345449686,0.75230872631073,0.35518184304237366,-0.013477791100740433,0.751380205154419,0.30891746282577515,-0.021151600405573845,0.788646399974823,0.5104265809059143,-0.005571064073592424,0.7895787358283997,0.43409857153892517,-0.008509215898811817,0.7898386716842651,0.386046826839447,-0.014834616333246231,0.7899960279464722,0.3444668650627136,-0.021209437400102615,0.8225396871566772,0.5345197916030884,-0.012800496071577072,0.8286804556846619,0.480074942111969,-0.015437975525856018,0.829418957233429,0.44493594765663147,-0.015889612957835197,0.8305644392967224,0.4117281436920166,-0.017544565722346306
B,0.7860532402992249,0.75188148021698,4.4976059143664315e-07,0.7466251850128174,0.7060072422027588,-0.02320125326514244,0.7337804436683655,0.6308238506317139,-0.032049499452114105,0.776752233505249,0.5802676677703857,-0.03947417438030243,0.8180465698242188,0.5617720484733582,-0.046173326671123505,0.7277692556381226,0.5279091596603394,-0.007698454428464174,0.7287976145744324,0.4431633949279785,-0.018233997747302055,0.733951985836029,0.39440402388572693,-0.03063778392970562,0.7393028736114502,0.35249584913253784,-0.04141640663146973,0.7639256119728088,0.5212745666503906,-0.008385543711483479,0.764668881893158,0.4289584159851074,-0.013870496302843094,0.7659409046173096,0.3726855516433716,-0.02478684112429619,0.7661088705062866,0.3241692781448364,-0.03458612412214279,0.7980530261993408,0.535300076007843,-0.01299454364925623,0.8018700480461121,0.45640867948532104,-0.01882394589483738,0.8038833737373352,0.40506571531295776,-0.028245046734809875,0.8045294284820557,0.3597220182418823,-0.03707608953118324,0.8319939970970154,0.5652860403060913,-0.020947648212313652,0.8404141664505005,0.5097302794456482,-0.02657933719456196,0.8421871066093445,0.47289425134658813,-0.029436679556965828,0.843153715133667,0.438403844833374,-0.033070776611566544
B,0.7829840183258057,0.7455657720565796,4.784432690030371e-07,0.7426469326019287,0.7018072009086609,-0.02508741430938244,0.7295956611633301,0.6261133551597595,-0.03511017933487892,0.7742077708244324,0.5747774243354797,-0.04341460019350052,0.8181304335594177,0.558732807636261,-0.05102815106511116,0.7245637774467468,0.5243858098983765,-0.011298518627882004,0.7256807088851929,0.4401169717311859,-0.022110115736722946,0.7314721345901489,0.3919403553009033,-0.03436680883169174,0.7378581762313843,0.3495129346847534,-0.04504832252860069,0.7602322101593018,0.5171213746070862,-0.01106675062328577,0.7614800333976746,0.4243307113647461,-0.01667836308479309,0.7625710368156433,0.36724185943603516,-0.026979126036167145,0.7630788683891296,0.31861406564712524,-0.03639119863510132,0.7944246530532837,0.531051754951477,-0.014788963831961155,0.7982668280601501,0.45020592212677,-0.021099954843521118,0.7991991639137268,0.4008715748786926,-0.031041763722896576,0.7987461090087891,0.3580096364021301,-0.040032658725976944,0.8270418643951416,0.5607978105545044,-0.02194550819694996,0.8365797400474548,0.5038883686065674,-0.0289760809391737,0.8396758437156677,0.4682823419570923,-0.03312982991337776,0.8419844508171082,0.43634241819381714,-0.03735928609967232
B,0.7733883261680603,0.7275059223175049,4.550737457975629e-07,0.729953944683075,0.686652421951294,-0.024073071777820587,0.7131905555725098,0.6111922264099121,-0.03369038552045822,0.754911482334137,0.5553497076034546,-0.04162917286157608,0.7989966869354248,0.5377019047737122,-0.04903210327029228,0.7083508372306824,0.5100346803665161,-0.010675984434783459,0.7069626450538635,0.4276043474674225,-0.021679271012544632,0.7117826342582703,0.3797127306461334,-0.034354645758867264,0.7178056836128235,0.3373807668685913,-0.04536500200629234,0.7442650198936462,0.5007570385932922,-0.010715348646044731,0.743188202381134,0.4097679555416107,-0.016208641231060028,0.7432375550270081,0.3543427884578705,-0.02623875066637993,0.743205726146698,0.3067415952682495,-0.03556394949555397,0.7787113785743713,0.5123214721679688,-0.014634033665060997,0.7811994552612305,0.4312184453010559,-0.020279858261346817,0.7814648747444153,0.38248181343078613,-0.029101351276040077,0.7808855772018433,0.34013763070106506,-0.03749983012676239,0.811700701713562,0.5398629307746887,-0.02197645604610443,0.8185831308364868,0.48216313123703003,-0.028252586722373962,0.8206340670585632,0.4453621804714203,-0.0317937433719635,0.822378933429718,0.4121086299419403,-0.035700391978025436
B,0.7577868700027466,0.7024838328361511,4.933350510327728e-07,0.7113519906997681,0.661838173866272,-0.025110343471169472,0.6917749643325806,0.5814464092254639,-0.03323175385594368,0.7320706248283386,0.5219869613647461,-0.039498671889305115,0.7755084037780762,0.504019021987915,-0.04511589929461479,0.6843891143798828,0.48865997791290283,-0.007745757233351469,0.6794129014015198,0.40593069791793823,-0.018451692536473274,0.6824886798858643,0.3556177318096161,-0.03144499287009239,0.6870015859603882,0.31081295013427734,-0.04260747507214546,0.7210102677345276,0.47638577222824097,-0.006679967977106571,0.7161607146263123,0.3856233060359955,-0.011445711366832256,0.7141180038452148,0.3285636007785797,-0.021456241607666016,0.712257444858551,0.27905046939849854,-0.030694393441081047,0.7561598420143127,0.48518383502960205,-0.009906157851219177,0.7553542256355286,0.40463048219680786,-0.014632628299295902,0.753010094165802,0.3547840118408203,-0.022672317922115326,0.7504802346229553,0.31140705943107605,-0.030477389693260193,0.791482150554657,0.5085456371307373,-0.01687965914607048,0.795285165309906,0.45053863525390625,-0.02173539064824581,0.7950735092163086,0.41322052478790283,-0.02416978031396866,0.7948000431060791,0.3791118860244751,-0.02738966979086399
B,0.7266664505004883,0.6982284784317017,4.574453384975641e-07,0.6774700880050659,0.6561614871025085,-0.02249959670007229,0.6550722122192383,0.5762984752655029,-0.031625036150217056,0.693670928478241,0.5146693587303162,-0.039875347167253494,0.7387591600418091,0.4963712692260742,-0.04820236563682556,0.6487908363342285,0.4744318425655365,-0.009261972270905972,0.6433197855949402,0.38897955417633057,-0.02239183336496353,0.6455744504928589,0.33700597286224365,-0.03699230030179024,0.6495331525802612,0.2901364862918854,-0.049862589687108994,0.6859142184257507,0.46197763085365295,-0.011921144090592861,0.6802554130554199,0.3687055706977844,-0.02087540365755558,0.6780411601066589,0.3098699748516083,-0.03422996401786804,0.6753745079040527,0.25672978162765503,-0.04588363692164421,0.7221329212188721,0.47153565287590027,-0.018527818843722343,0.7208917737007141,0.38591092824935913,-0.02898710034787655,0.7192617058753967,0.3341129422187805,-0.04124069958925247,0.7159226536750793,0.2872573435306549,-0.05146604776382446,0.7576928734779358,0.49862584471702576,-0.02820558287203312,0.7621704339981079,0.4369339346885681,-0.03934638202190399,0.7627788186073303,0.3972990810871124,-0.045874278992414474,0.762107253074646,0.3603666126728058,-0.05164008587598801
B,0.6622053384780884,0.6976414918899536,4.6495907213284227e-07,0.608691394329071,0.6571532487869263,-0.021840235218405724,0.5800739526748657,0.5781118869781494,-0.03261573985219002,0.6172646284103394,0.5167367458343506,-0.04264984279870987,0.6657301783561707,0.4926113486289978,-0.05317838490009308,0.5780349373817444,0.4712105095386505,-0.013936279341578484,0.571144700050354,0.3842867314815521,-0.02967788837850094,0.5729243159294128,0.3310360312461853,-0.04598529636859894,0.5768431425094604,0.28211483359336853,-0.05987464636564255,0.6160873770713806,0.4585169553756714,-0.017898201942443848,0.6089444756507874,0.36239731311798096,-0.028855660930275917,0.6057652235031128,0.3020365238189697,-0.043488167226314545,0.6028741002082825,0.24680402874946594,-0.056253883987665176,0.6532161235809326,0.4677930772304535,-0.025517772883176804,0.6503949761390686,0.3792867660522461,-0.03657016158103943,0.6483507752418518,0.32552093267440796,-0.048717208206653595,0.6450483798980713,0.2768838405609131,-0.05920422077178955,0.6900203824043274,0.49487215280532837,-0.036158487200737,0.6925808191299438,0.4279938340187073,-0.04697562754154205,0.6921728253364563,0.3850638270378113,-0.053075697273015976,0.6904924511909485,0.3452991247177124,-0.05885272100567818
B,0.6065700650215149,0.7004603147506714,4.864674565396854e-07,0.5501646995544434,0.6652178168296814,-0.02284894697368145,0.5189061164855957,0.5861634016036987,-0.03312688320875168,0.5521920919418335,0.5200146436691284,-0.0424826554954052,0.5968734622001648,0.4918142855167389,-0.052335187792778015,0.5163783431053162,0.4694575369358063,-0.012653800658881664,0.5079317688941956,0.37870481610298157,-0.027631698176264763,0.507908046245575,0.3224298357963562,-0.043517861515283585,0.5100798606872559,0.27204376459121704,-0.05719678848981857,0.555160641670227,0.45467594265937805,-0.016211610287427902,0.545886218547821,0.3556922674179077,-0.026687340810894966,0.5416320562362671,0.2936937212944031,-0.04118829965591431,0.5378813743591309,0.23836129903793335,-0.05378268286585808,0.5930854678153992,0.4626524746417999,-0.023681290447711945,0.587977409362793,0.3708485960960388,-0.03463181108236313,0.584301769733429,0.3151153326034546,-0.047019537538290024,0.5794128775596619,0.2638612389564514,-0.057771001011133194,0.6306784749031067,0.4888317883014679,-0.034285422414541245,0.631389856338501,0.42012444138526917,-0.045346129685640335,0.6300268173217773,0.37627941370010376,-0.05165766924619675,0.6272761225700378,0.3347051739692688,-0.05756678059697151
B,0.5707216262817383,0.7264242172241211,4.5658202907361556e-07,0.513495922088623,0.689868688583374,-0.02257346734404564,0.476681649684906,0.6115709543228149,-0.03492331877350807,0.5034804940223694,0.5449204444885254,-0.0472172386944294,0.5483318567276001,0.5110962986946106,-0.05984590947628021,0.4764441251754761,0.48242703080177307,-0.012639844790101051,0.46571382880210876,0.39145296812057495,-0.030884182080626488,0.46251264214515686,0.3343464732170105,-0.04919935390353203,0.4620498716831207,0.2819135785102844,-0.06462704390287399,0.5140124559402466,0.46823346614837646,-0.01867077313363552,0.5018144249916077,0.3665217161178589,-0.033454861491918564,0.494615375995636,0.3019605278968811,-0.050347987562417984,0.4887843132019043,0.24250459671020508,-0.06408292055130005,0.5522031188011169,0.4768095910549164,-0.028862247243523598,0.544107973575592,0.38108789920806885,-0.043961744755506516,0.5390665531158447,0.32171016931533813,-0.05820378661155701,0.5333636999130249,0.265716552734375,-0.06976606696844101,0.5901327729225159,0.5039805769920349,-0.042202141135931015,0.5891375541687012,0.43344154953956604,-0.056715723127126694,0.5869415998458862,0.38602524995803833,-0.064663365483284,0.58370441198349,0.33973392844200134,-0.07151272892951965
B,0.5765025019645691,0.7319431304931641,4.802064381692617e-07,0.5178820490837097,0.6969577074050903,-0.02446713112294674,0.48104041814804077,0.6159671545028687,-0.03636375442147255,0.5127294063568115,0.5461678504943848,-0.04792691022157669,0.5600095391273499,0.512453556060791,-0.059928927570581436,0.47926294803619385,0.4884224236011505,-0.012669387273490429,0.46710634231567383,0.3934149444103241,-0.03080044314265251,0.4647302031517029,0.333774209022522,-0.04900474101305008,0.46554189920425415,0.2800583243370056,-0.06430573761463165,0.5186150670051575,0.47211429476737976,-0.01767868921160698,0.5053198337554932,0.36729031801223755,-0.03196600452065468,0.4980250298976898,0.3014819025993347,-0.04885879531502724,0.4920065999031067,0.24094879627227783,-0.0625990629196167,0.5588638186454773,0.47891247272491455,-0.027129508554935455,0.5493255853652954,0.3809436559677124,-0.04188528284430504,0.5429396629333496,0.32103824615478516,-0.05595734715461731,0.5359678864479065,0.2645859718322754,-0.06742243468761444,0.5992099642753601,0.5047574043273926,-0.039989978075027466,0.5981122255325317,0.4322395920753479,-0.054231908172369,0.5962424278259277,0.38422882556915283,-0.061603110283613205,0.5934060215950012,0.33746761083602905,-0.06807336211204529
